"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"204462","204462","St Peters Station Platform 2","","-33.907297","151.180515","","","0","204410","","0"
"204463","204463","St Peters Station Platform 3","","-33.907389","151.180546","","","0","204410","","0"
"204464","204464","St Peters Station Platform 4","","-33.907484","151.180574","","","0","204410","","0"
"213510","213510","Strathfield Station","","-33.8718104968","151.094427077","","","1","","","1"
"2135231","2135231","Strathfield Station Platform 1","","-33.87131","151.094217","","","0","213510","","0"
"2135232","2135232","Strathfield Station Platform 2","","-33.871341","151.094158","","","0","213510","","0"
"2135233","2135233","Strathfield Station Platform 3","","-33.871406","151.094071","","","0","213510","","0"
"2135234","2135234","Strathfield Station Platform 4","","-33.871446","151.094011","","","0","213510","","0"
"2135235","2135235","Strathfield Station Platform 5","","-33.871532","151.093933","","","0","213510","","0"
"2135236","2135236","Strathfield Station Platform 6","","-33.871567","151.093874","","","0","213510","","0"
"2135237","2135237","Strathfield Station Platform 7","","-33.87163","151.09379","","","0","213510","","0"
"2135238","2135238","Strathfield Station Platform 8","","-33.871663","151.093726","","","0","213510","","0"
"28201","28201","Stuart Town Station","","-32.8011920171","149.078320003","","","1","","","0"
"282024","282024","Stuart Town Station Platform 1","","-32.801493","149.078534","","","0","28201","","0"
"214710","214710","Seven Hills Station","","-33.774430434","150.936513359","","","1","","","1"
"2147421","2147421","Seven Hills Station Platform 1","","-33.774225","150.935976","","","0","214710","","0"
"2147422","2147422","Seven Hills Station Platform 2","","-33.774286","150.935963","","","0","214710","","0"
"2147423","2147423","Seven Hills Station Platform 3","","-33.774429","150.936312","","","0","214710","","0"
"2147424","2147424","Seven Hills Station Platform 4","","-33.774497","150.936292","","","0","214710","","0"
"250840","250840","Stanwell Park Station","","-34.2265864217","150.980938038","","","1","","","0"
"2508181","2508181","Stanwell Park Station Platform 1","","-34.226364","150.981033","","","0","250840","","0"
"2508182","2508182","Stanwell Park Station Platform 2","","-34.226394","150.981142","","","0","250840","","0"
"24521","24521","Sawtell Station","","-30.3594286324","153.09741934","","","1","","","0"
"245240","245240","Sawtell Station Platform 1","","-30.359391","153.097613","","","0","24521","","0"
"204420","204420","Sydenham Station","","-33.9143731989","151.166645609","","","1","","","1"
"204471","204471","Sydenham Station Platform 1","","-33.914135","151.166548","","","0","204420","","0"
"204472","204472","Sydenham Station Platform 2","","-33.914096","151.166854","","","0","204420","","0"
"204473","204473","Sydenham Station Platform 3","","-33.914163","151.166904","","","0","204420","","0"
"204474","204474","Sydenham Station Platform 4","","-33.914228","151.167017","","","0","204420","","0"
"204475","204475","Sydenham Station Platform 5","","-33.914278","151.167059","","","0","204420","","0"
"204476","204476","Sydenham Station Platform 6","","-33.914331","151.167159","","","0","204420","","0"
"257310","257310","Tahmoor Station","","-34.2236766672","150.589910563","","","1","","","0"
"257361","257361","Tahmoor Station Platform 1","","-34.223381","150.590028","","","0","257310","","0"
"257362","257362","Tahmoor Station Platform 2","","-34.223412","150.590135","","","0","257310","","0"
"257950","257950","Tallong Station","","-34.7183305951","150.086505741","","","1","","","0"
"2579101","2579101","Tallong Station Platform 1","","-34.718286","150.086355","","","0","257950","","0"
"2579102","2579102","Tallong Station Platform 2","","-34.718375","150.08635","","","0","257950","","0"
"234012","234012","Tamworth Station","","-31.0872620012","150.930847997","","","1","","","0"
"2340108","2340108","Tamworth Station Platform 1","","-31.08749","150.930858","","","0","234012","","0"
"27871","27871","Tarana Station","","-33.5241070016","149.907594003","","","1","","","0"
"27874","27874","Tarana Station Platform 1","","-33.52429","149.90838","","","0","27871","","0"
"225020","225020","Tascott Station","","-33.451356945","151.318056032","","","1","","","0"
"2250841","2250841","Tascott Station Platform 1","","-33.450903","151.31872","","","0","225020","","0"
"2250842","2250842","Tascott Station Platform 2","","-33.450905","151.318553","","","0","225020","","0"
"211710","211710","Telopea Station","","-33.7936744517","151.04156298","","","1","","","0"
"2117191","2117191","Telopea Station Platform 1","","-33.793911","151.041422","","","0","211710","","0"
"228420","228420","Teralba Station","","-32.9627124493","151.603457811","","","1","","","0"
"2284181","2284181","Teralba Station Platform 1","","-32.962451","151.603693","","","0","228420","","0"
"2284182","2284182","Teralba Station Platform 2","","-32.962388","151.603643","","","0","228420","","0"
"214610","214610","Toongabbie Station","","-33.7872629962","150.951437323","","","1","","","0"
"2146111","2146111","Toongabbie Station Platform 1","","-33.787298","150.951589","","","0","214610","","0"
"2146112","2146112","Toongabbie Station Platform 2","","-33.787313","150.95151","","","0","214610","","0"
"2146113","2146113","Toongabbie Station Platform 3","","-33.787332","150.951381","","","0","214610","","0"
"2146114","2146114","Toongabbie Station Platform 4","","-33.787352","150.951312","","","0","214610","","0"
"258011","258011","Tarago Station","","-35.0699610036","149.651365","","","1","","","0"
"258089","258089","Tarago Station Platform 1","","-35.07","149.65133","","","0","258011","","0"
"251550","251550","Thirroul Station","","-34.3184243988","150.918652366","","","1","","","1"
"2515141","2515141","Thirroul Station Platform 1","","-34.318051","150.918831","","","0","251550","","0"
"2515142","2515142","Thirroul Station Platform 2","","-34.318072","150.918982","","","0","251550","","0"
"2515143","2515143","Thirroul Station Platform 3","","-34.318094","150.919035","","","0","251550","","0"
"200070","200070","Town Hall Station","","-33.8735963257","151.206899293","","","1","","","1"
"2000391","2000391","Town Hall Station Platform 1","","-33.87365","151.206994","","","0","200070","","0"
"2000392","2000392","Town Hall Station Platform 2","","-33.873621","151.206931","","","0","200070","","0"
"2000393","2000393","Town Hall Station Platform 3","","-33.873674","151.206812","","","0","200070","","0"
"2000394","2000394","Town Hall Station Platform 4","","-33.873592","151.206999","","","0","200070","","0"
"2000395","2000395","Town Hall Station Platform 5","","-33.873662","151.206874","","","0","200070","","0"
"2000396","2000396","Town Hall Station Platform 6","","-33.873653","151.2068","","","0","200070","","0"
"257225","257225","Thirlmere Bus","","-34.203677","150.572495","","","1","","","0"
"257214","257214","Thirlmere Bus 1","","-34.203896","150.572563","","","0","257225","","0"
"212010","212010","Thornleigh Station","","-33.7318711955","151.078280974","","","1","","","0"
"2120211","2120211","Thornleigh Station Platform 1","","-33.731936","151.078347","","","0","212010","","0"
"2120212","2120212","Thornleigh Station Platform 2","","-33.731891","151.07825","","","0","212010","","0"
"2120213","2120213","Thornleigh Station Platform 3","","-33.731829","151.078165","","","0","212010","","0"
"232030","232030","Telarah Station","","-32.7239102569","151.539634763","","","1","","","1"
"2320331","2320331","Telarah Station Platform 1","","-32.723431","151.539778","","","0","232030","","0"
"204430","204430","Tempe Station","","-33.9245047291","151.156507285","","","1","","","0"
"204481","204481","Tempe Station Platform 1","","-33.924048","151.156388","","","0","204430","","0"
"204482","204482","Tempe Station Platform 2","","-33.924115","151.156507","","","0","204430","","0"
"204483","204483","Tempe Station Platform 3","","-33.924129","151.156588","","","0","204430","","0"
"204484","204484","Tempe Station Platform 4","","-33.924146","151.156707","","","0","204430","","0"
"232240","232240","Thornton Station","","-32.7835946374","151.639830835","","","1","","","1"
"2322251","2322251","Thornton Station Platform 1","","-32.783585","151.639918","","","0","232240","","0"
"2322252","2322252","Thornton Station Platform 2","","-32.783662","151.639853","","","0","232240","","0"
"24301","24301","Taree Station","","-31.9064370002","152.456963005","","","1","","","0"
"243067","243067","Taree Station Platform 1","","-31.906416","152.457304","","","0","24301","","0"
"26551","26551","The Rock Station","","-35.2717640037","147.118301003","","","1","","","0"
"26553","26553","The Rock Station Platform 1","","-35.271749","147.118541","","","0","26551","","0"
"220530","220530","Turrella Station","","-33.9299529576","151.139909016","","","1","","","0"
"2205101","2205101","Turrella Station Platform 1","","-33.929833","151.140164","","","0","220530","","0"
"2205102","2205102","Turrella Station Platform 2","","-33.929873","151.14018","","","0","220530","","0"
"232220","232220","Tarro Station","","-32.8093092214","151.669941549","","","1","","","0"
"2322241","2322241","Tarro Station Platform 1","","-32.809007","151.669677","","","0","232220","","0"
"2322242","2322242","Tarro Station Platform 2","","-32.809067","151.669596","","","0","232220","","0"
"225910","225910","Tuggerah Station","","-33.3080864837","151.420152642","","","1","","","1"
"2259911","2259911","Tuggerah Station Platform 1","","-33.3077","151.420277","","","0","225910","","0"
"2259912","2259912","Tuggerah Station Platform 2","","-33.307661","151.420184","","","0","225910","","0"
"207410","207410","Turramurra Station","","-33.7321822059","151.128281842","","","1","","","1"
"2074181","2074181","Turramurra Station Platform 1","","-33.732453","151.128569","","","0","207410","","0"
"2074182","2074182","Turramurra Station Platform 2","","-33.732503","151.128511","","","0","207410","","0"
"251830","251830","Towradgi Station","","-34.384686325","150.901238888","","","1","","","0"
"2518151","2518151","Towradgi Station Platform 1","","-34.384322","150.901336","","","0","251830","","0"
"2518152","2518152","Towradgi Station Platform 2","","-34.384313","150.901466","","","0","251830","","0"
"252610","252610","Unanderra Station","","-34.4544287823","150.846262892","","","1","","","0"
"2526171","2526171","Unanderra Station Platform 1","","-34.454809","150.845867","","","0","252610","","0"
"2526172","2526172","Unanderra Station Platform 2","","-34.454859","150.845938","","","0","252610","","0"
"24551","24551","Urunga Station","","-30.4996560002","153.018677997","","","1","","","0"
"245526","245526","Urunga Station Platform 1","","-30.499124","153.018668","","","0","24551","","0"
"235813","235813","Uralla Station","","-30.6440760007","151.505202006","","","1","","","0"
"235824","235824","Uralla Station Platform 1","","-30.644192","151.504942","","","0","235813","","0"
"277710","277710","Valley Heights Station","","-33.7044657278","150.583813038","","","1","","","0"
"2777201","2777201","Valley Heights Station Platform 1","","-33.704381","150.583774","","","0","277710","","0"
"2777202","2777202","Valley Heights Station Platform 2","","-33.704403","150.583725","","","0","277710","","0"
"216320","216320","Villawood Station","","-33.8809016751","150.976047927","","","1","","","0"
"2163211","2163211","Villawood Station Platform 1","","-33.880825","150.97663","","","0","216320","","0"
"2163212","2163212","Villawood Station Platform 2","","-33.880876","150.976633","","","0","216320","","0"
"276520","276520","Vineyard Station","","-33.6505041515","150.851245754","","","1","","","0"
"2765301","2765301","Vineyard Station Platform 1","","-33.650457","150.851184","","","0","276520","","0"
"232320","232320","Victoria Street Station","","-32.7509577484","151.593825879","","","1","","","0"
"2323331","2323331","Victoria Street Station Platform 1","","-32.750931","151.593884","","","0","232320","","0"
"2323332","2323332","Victoria Street Station Platform 2","","-32.75098","151.593853","","","0","232320","","0"
"207610","207610","Wahroonga Station","","-33.7174291976","151.116892277","","","1","","","0"
"2076241","2076241","Wahroonga Station Platform 1","","-33.717851","151.117385","","","0","207610","","0"
"2076242","2076242","Wahroonga Station Platform 2","","-33.717881","151.117352","","","0","207610","","0"
"207710","207710","Waitara Station","","-33.7099932648","151.104341133","","","1","","","0"
"2077311","2077311","Waitara Station Platform 1","","-33.710242","151.104781","","","0","207710","","0"
"2077312","2077312","Waitara Station Platform 2","","-33.710282","151.104742","","","0","207710","","0"
"206020","206020","Waverton Station","","-33.8382452525","151.197855547","","","1","","","1"
"2060111","2060111","Waverton Station Platform 1","","-33.837808","151.197526","","","0","206020","","0"
"2060112","2060112","Waverton Station Platform 2","","-33.837838","151.197423","","","0","206020","","0"
"251520","251520","Wombarra Station","","-34.2759329354","150.953145001","","","1","","","0"
"2515151","2515151","Wombarra Station Platform 1","","-34.275495","150.953457","","","0","251520","","0"
"2515152","2515152","Wombarra Station Platform 2","","-34.275532","150.953565","","","0","251520","","0"
"220510","220510","Wolli Creek Station","","-33.9285468328","151.154113182","","","1","","","1"
"2205111","2205111","Wolli Creek Station Platform 1","","-33.928538","151.1545","","","0","220510","","0"
"2205112","2205112","Wolli Creek Station Platform 2","","-33.928626","151.154463","","","0","220510","","0"
"2205113","2205113","Wolli Creek Station Platform 3","","-33.928023","151.153793","","","0","220510","","0"
"2205114","2205114","Wolli Creek Station Platform 4","","-33.928067","151.153852","","","0","220510","","0"
"23411","23411","Werris Creek Station","","-31.3501390002","150.646464002","","","1","","","0"
"23418","23418","Werris Creek Station Platform 1","","-31.349475","150.6465","","","0","23411","","0"
"23419","23419","Werris Creek Station Platform 2","","-31.349525","150.64627","","","0","23411","","0"
"225010","225010","Wondabyne Station","","-33.4921353608","151.257010783","","","1","","","0"
"2256461","2256461","Wondabyne Station Platform 1","","-33.492215","151.257005","","","0","225010","","0"
"2256462","2256462","Wondabyne Station Platform 2","","-33.492187","151.256923","","","0","225010","","0"
"277810","277810","Woodford Station","","-33.7354492815","150.481917441","","","1","","","0"
"277881","277881","Woodford Station Platform 1","","-33.735617","150.481871","","","0","277810","","0"
"277882","277882","Woodford Station Platform 2","","-33.735655","150.481886","","","0","277810","","0"
"223330","223330","Waterfall Station","","-34.1343852228","150.994511503","","","1","","","0"
"2233291","2233291","Waterfall Station Platform 1","","-34.134733","150.994483","","","0","223330","","0"
"2233292","2233292","Waterfall Station Platform 2","","-34.134727","150.994559","","","0","223330","","0"
"278210","278210","Wentworth Falls Station","","-33.7094719208","150.376311429","","","1","","","0"
"2782181","2782181","Wentworth Falls Station Platform 1","","-33.709742","150.376442","","","0","278210","","0"
"2782182","2782182","Wentworth Falls Station Platform 2","","-33.70975","150.376347","","","0","278210","","0"
"26501","26501","Wagga Wagga Station","","-35.1204179991","147.368449999","","","1","","","0"
"2650135","2650135","Wagga Wagga Station Platform 1","","-35.120314","147.368186","","","0","26501","","0"
"24291","24291","Wingham Station","","-31.868090002","152.367635996","","","1","","","0"
"2429102","2429102","Wingham Station Platform 1","","-31.868014","152.367283","","","0","24291","","0"
"257910","257910","Wingello Station","","-34.6921801787","150.158385368","","","1","","","0"
"2579111","2579111","Wingello Station Platform 1","","-34.692123","150.158408","","","0","257910","","0"
"2579112","2579112","Wingello Station Platform 2","","-34.692198","150.158424","","","0","257910","","0"
"275620","275620","Windsor Station","","-33.6139276709","150.811408003","","","1","","","1"
"2756451","2756451","Windsor Station Platform 1","","-33.613719","150.811103","","","0","275620","","0"
"242030","242030","Wirragulla Station","","-32.4617735009","151.743457021","","","1","","","0"
"2420101","2420101","Wirragulla Station Platform 1","","-32.462998","151.742406","","","0","242030","","0"
"217010","217010","Warwick Farm Station","","-33.9134499609","150.935036365","","","1","","","1"
"2170831","2170831","Warwick Farm Station Platform 1","","-33.912991","150.935101","","","0","217010","","0"
"2170832","2170832","Warwick Farm Station Platform 2","","-33.913116","150.935189","","","0","217010","","0"
"242020","242020","Wallarobba Station","","-32.4961399646","151.695679776","","","1","","","1"
"242091","242091","Wallarobba Station Platform 1","","-32.496138","151.695655","","","0","242020","","0"
"23541","23541","Walcha Road Station","","-30.9409980039","151.402170004","","","1","","","0"
"23544","23544","Walcha Road Station Platform 1","","-30.941141","151.402281","","","0","23541","","0"
"206510","206510","Wollstonecraft Station","","-33.8317948735","151.191895006","","","1","","","0"
"2065161","2065161","Wollstonecraft Station Platform 1","","-33.832002","151.191838","","","0","206510","","0"
"2065162","2065162","Wollstonecraft Station Platform 2","","-33.832028","151.191722","","","0","206510","","0"
"223010","223010","Woolooware Station","","-34.0477180921","151.143995336","","","1","","","1"
"2230221","2230221","Woolooware Station Platform 1","","-34.047656","151.143902","","","0","223010","","0"
"2230222","2230222","Woolooware Station Platform 2","","-34.047602","151.143933","","","0","223010","","0"
"219520","219520","Wiley Park Station","","-33.9230085448","151.067276248","","","1","","","0"
"2195141","2195141","Wiley Park Station Platform 1","","-33.922846","151.067515","","","0","219520","","0"
"2195142","2195142","Wiley Park Station Platform 2","","-33.922934","151.067547","","","0","219520","","0"
"214510","214510","Westmead Station","","-33.8085293689","150.98801145","","","1","","","1"
"2145661","2145661","Westmead Station Platform 1","","-33.808314","150.987738","","","0","214510","","0"
"2145662","2145662","Westmead Station Platform 2","","-33.808357","150.987721","","","0","214510","","0"
"2145663","2145663","Westmead Station Platform 3","","-33.808594","150.988105","","","0","214510","","0"
"2145664","2145664","Westmead Station Platform 4","","-33.808634","150.988088","","","0","214510","","0"
"2845999","2845999","Wallerawang Bus","","-33.411104","150.066497","","","1","","","0"
"284515","284515","Wallerawang Bus 1","","-33.411104","150.066497","","","0","2845999","","0"
"284514","284514","Wallerawang Bus 2","","-33.411307","150.0652","","","0","2845999","","0"
"250020","250020","Wollongong Station","","-34.427016169","150.88824305","","","1","","","1"
"2500401","2500401","Wollongong Station Platform 1","","-34.427233","150.888075","","","0","250020","","0"
"2500402","2500402","Wollongong Station Platform 2","","-34.426948","150.888274","","","0","250020","","0"
"2500403","2500403","Wollongong Station Platform 3","","-34.42778","150.887912","","","0","250020","","0"
"2500404","2500404","Wollongong Station Platform 4","","-34.427847","150.888113","","","0","250020","","0"
"251710","251710","Woonona Station","","-34.3502304682","150.914953779","","","1","","","1"
"251781","251781","Woonona Station Platform 1","","-34.349549","150.915145","","","0","251710","","0"
"251782","251782","Woonona Station Platform 2","","-34.349566","150.91524","","","0","251710","","0"
"225610","225610","Woy Woy Station","","-33.4851124911","151.32362386","","","1","","","1"
"2256471","2256471","Woy Woy Station Platform 1","","-33.485181","151.323638","","","0","225610","","0"
"2256472","2256472","Woy Woy Station Platform 2","","-33.485167","151.323574","","","0","225610","","0"
"211420","211420","West Ryde Station","","-33.8071721307","151.09022893","","","1","","","1"
"2114191","2114191","West Ryde Station Platform 1","","-33.807175","151.0903","","","0","211420","","0"
"2114192","2114192","West Ryde Station Platform 2","","-33.807165","151.090251","","","0","211420","","0"
"2114193","2114193","West Ryde Station Platform 3","","-33.807129","151.090095","","","0","211420","","0"
"225930","225930","Warnervale Station","","-33.2475593068","151.448562292","","","1","","","0"
"2259921","2259921","Warnervale Station Platform 1","","-33.247426","151.448809","","","0","225930","","0"
"2259922","2259922","Warnervale Station Platform 2","","-33.247363","151.448744","","","0","225930","","0"
"274710","274710","Werrington Station","","-33.7592923009","150.758339734","","","1","","","1"
"2747371","2747371","Werrington Station Platform 1","","-33.759118","150.757765","","","0","274710","","0"
"2747372","2747372","Werrington Station Platform 2","","-33.759218","150.757656","","","0","274710","","0"
"230420","230420","Warabrook Station","","-32.8870546406","151.709890233","","","1","","","1"
"2304301","2304301","Warabrook Station Platform 1","","-32.887323","151.71012","","","0","230420","","0"
"2304302","2304302","Warabrook Station Platform 2","","-32.887337","151.710084","","","0","230420","","0"
"277420","277420","Warrimoo Station","","-33.7211964368","150.601979239","","","1","","","0"
"2774121","2774121","Warrimoo Station Platform 1","","-33.721329","150.602606","","","0","277420","","0"
"2774122","2774122","Warrimoo Station Platform 2","","-33.721392","150.602579","","","0","277420","","0"
"207420","207420","Warrawee Station","","-33.7242854623","151.121756755","","","1","","","0"
"2074191","2074191","Warrawee Station Platform 1","","-33.724286","151.121811","","","0","207420","","0"
"2074192","2074192","Warrawee Station Platform 2","","-33.724313","151.121734","","","0","207420","","0"
"23391","23391","Willow Tree Station","","-31.6500649959","150.726123005","","","1","","","0"
"23393","23393","Willow Tree Station Platform 1","","-31.650185","150.726107","","","0","23391","","0"
"230410","230410","Waratah Station","","-32.902765554","151.73167082","","","1","","","0"
"2304311","2304311","Waratah Station Platform 1","","-32.902251","151.731164","","","0","230410","","0"
"2304312","2304312","Waratah Station Platform 2","","-32.902341","151.731102","","","0","230410","","0"
"28202","28202","Wellington Station","","-32.5540359674","148.946832044","","","1","","","0"
"282023","282023","Wellington Station Platform 1","","-32.553879","148.946711","","","0","28202","","0"
"24461","24461","Wauchope Station","","-31.4559089957","152.736526004","","","1","","","0"
"244648","244648","Wauchope Station Platform 1","","-31.456092","152.736537","","","0","24461","","0"
"214520","214520","Wentworthville Station","","-33.8071929536","150.972637553","","","1","","","0"
"2145651","2145651","Wentworthville Station Platform 1","","-33.807029","150.972578","","","0","214520","","0"
"2145652","2145652","Wentworthville Station Platform 2","","-33.807094","150.972538","","","0","214520","","0"
"2145653","2145653","Wentworthville Station Platform 3","","-33.807177","150.97246","","","0","214520","","0"
"2145654","2145654","Wentworthville Station Platform 4","","-33.807229","150.972427","","","0","214520","","0"
"36771","36771","Wangaratta Station","","-36.3549980657","146.316812062","","","1","","","0"
"20356P1","20356P1","Wangaratta Station Platform 1","","-36.354998","146.316827","","","0","36771","","0"
"20356P2","20356P2","Wangaratta Station Platform 2","","-36.355158","146.317092","","","0","36771","","0"
"225940","225940","Wyee Station","","-33.1804478942","151.487119837","","","1","","","0"
"2259931","2259931","Wyee Station Platform 1","","-33.180172","151.487134","","","0","225940","","0"
"2259932","2259932","Wyee Station Platform 2","","-33.180183","151.487055","","","0","225940","","0"
"225920","225920","Wyong Station","","-33.2854792278","151.425256215","","","1","","","1"
"2259941","2259941","Wyong Station Platform 1","","-33.285469","151.425348","","","0","225920","","0"
"2259942","2259942","Wyong Station Platform 2","","-33.285471","151.425295","","","0","225920","","0"
"2259943","2259943","Wyong Station Platform 3","","-33.285522","151.425165","","","0","225920","","0"
"200080","200080","Wynyard Station","","-33.8658979945","151.205789333","","","1","","","1"
"2000403","2000403","Wynyard Station Platform 3","","-33.865956","151.205747","","","0","200080","","0"
"2000404","2000404","Wynyard Station Platform 4","","-33.865965","151.205667","","","0","200080","","0"
"2000405","2000405","Wynyard Station Platform 5","","-33.865872","151.205917","","","0","200080","","0"
"2000406","2000406","Wynyard Station Platform 6","","-33.865879","151.205849","","","0","200080","","0"
"219910","219910","Yagoona Station","","-33.9065533731","151.024151882","","","1","","","0"
"2199171","2199171","Yagoona Station Platform 1","","-33.907075","151.024561","","","0","219910","","0"
"2199172","2199172","Yagoona Station Platform 2","","-33.907097","151.024512","","","0","219910","","0"
"25821","25821","Yass Junction Station","","-34.808994957","148.91538695","","","1","","","0"
"258234","258234","Yass Junction Station Platform 1","","-34.808847","148.915253","","","0","25821","","0"
"258235","258235","Yass Junction Station Platform 2","","-34.808847","148.915253","","","0","25821","","0"
"216120","216120","Yennora Station","","-33.8647184018","150.971007349","","","1","","","0"
"2161261","2161261","Yennora Station Platform 1","","-33.864682","150.970988","","","0","216120","","0"
"2161262","2161262","Yennora Station Platform 2","","-33.864761","150.971032","","","0","216120","","0"
"257540","257540","Yerrinbool Station","","-34.3717400589","150.543495689","","","1","","","0"
"2575141","2575141","Yerrinbool Station Platform 1","","-34.371719","150.543456","","","0","257540","","0"
"2575142","2575142","Yerrinbool Station Platform 2","","-34.37174","150.543554","","","0","257540","","0"
"278630","278630","Zig Zag Station","","-33.4718863935","150.202128706","","","1","","","0"
"2790151","2790151","Zig Zag Station Platform 1","","-33.471886","150.202141","","","0","278630","","0"
"2790152","2790152","Zig Zag Station Platform 2","","-33.471678","150.201901","","","0","278630","","0"
